schoolid,schoolname,calendaryear,firsttimebaryear,state,takers,passers,schoolpasspct,passpct,passpctdiff
00134201,Whittier Law School,2010,2009,IL,1,1,1,0.9089,0.0911
00134201,Whittier Law School,2010,2009,NV,4,3,0.75,0.73,0.02
00134201,Whittier Law School,2010,2009,WA,2,2,1,0.7442,0.2558
00134201,Whittier Law School,2011,2010,CA,124,63,0.5081,0.7124,-0.2043
00134201,Whittier Law School,2011,2010,HI,1,1,1,0.7704,0.2296
00134201,Whittier Law School,2011,2010,MN,1,1,1,0.9221,0.0779
00134201,Whittier Law School,2011,2010,NV,2,2,1,0.7272,0.2728
00134201,Whittier Law School,2011,2010,PA,1,1,1,0.8306,0.1694
00134201,Whittier Law School,2012,2011,CA,121,67,0.5537,0.7215,-0.1678
00134201,Whittier Law School,2012,2011,FL,1,1,1,0.7996,0.2004
00134201,Whittier Law School,2012,2011,MA,1,1,1,0.8794,0.1206
00134201,Whittier Law School,2012,2011,NV,1,1,1,0.7638,0.2362
00134201,Whittier Law School,2013,2012,CA,155,105,0.6774,0.7143,-0.0369
00134201,Whittier Law School,2013,2012,GA,1,1,1,0.8398,0.1602
00134201,Whittier Law School,2013,2012,NV,1,1,1,0.7393,0.2607
00134201,Whittier Law School,2013,2012,OH,1,1,1,0.8405,0.1595
00134201,Whittier Law School,2013,2012,WA,2,2,1,0.6009,0.3991
00134201,Whittier Law School,2014,2013,AZ,1,1,1,0.7823,0.2177
00134201,Whittier Law School,2014,2013,CA,194,125,0.6443,0.7109,-0.0666
00134201,Whittier Law School,2014,2013,GA,1,1,1,0.8515,0.1485
00134201,Whittier Law School,2014,2013,IL,1,1,1,0.8784,0.1216
00134201,Whittier Law School,2014,2013,NV,1,1,1,0.7404,0.2596
00134201,Whittier Law School,2014,2013,NY,1,1,1,0.8476,0.1524
00134201,Whittier Law School,2014,2013,TX,1,1,1,0.8508,0.1492
00134201,Whittier Law School,2014,2013,WA,1,1,1,0.8195,0.1805
00134201,Whittier Law School,2015,2014,CA,181,83,0.4586,0.6605,-0.2019
00134201,Whittier Law School,2015,2014,NM,1,1,1,0.8784,0.1216
00134201,Whittier Law School,2015,2014,NY,1,1,1,0.786,0.214
00134201,Whittier Law School,2015,2014,PA,1,1,1,0.8085,0.1915
00134201,Whittier Law School,2015,2014,WA,1,1,1,0.8074,0.1926
00134201,Whittier Law School,2016,2015,AZ,1,1,1,0.6581,0.3419
00134201,Whittier Law School,2016,2015,CA,132,49,0.3712,0.637,-0.2658
00134201,Whittier Law School,2016,2015,CO,1,1,1,0.7575,0.2425
00134201,Whittier Law School,2017,2016,CA,124,28,0.2258,0.6005,-0.3747
00134201,Whittier Law School,2018,2017,CA,135,48,0.3556,0.6619,-0.3063
00137000,University of Colorado,2009,2008,CO,134,125,0.9328,0.8329,0.0999
00137000,University of Colorado,2010,2009,CO,141,131,0.9291,0.8567,0.0724
00137000,University of Colorado,2011,2010,CO,147,140,0.9524,0.8279,0.1245
00137000,University of Colorado,2012,2011,CO,153,143,0.9346,0.8602,0.0744
00137000,University of Colorado,2013,2012,CO,159,141,0.8868,0.8385,0.0483
00137000,University of Colorado,2014,2013,CO,158,141,0.8924,0.8199,0.0725
00137000,University of Colorado,2015,2014,CO,142,117,0.8239,0.7838,0.0401
00137000,University of Colorado,2016,2015,CO,145,127,0.8759,0.7575,0.1184
00137000,University of Colorado,2017,2016,CO,155,129,0.8323,0.7602,0.0721
00137000,University of Colorado,2018,2017,CO,149,130,0.8725,0.7537,0.1188
00137100,University of Denver,2009,2008,CO,270,217,0.8037,0.8329,-0.0292
00137100,University of Denver,2010,2009,CO,284,249,0.8768,0.8567,0.0201
00137100,University of Denver,2011,2010,CO,289,249,0.8616,0.8279,0.0337
00137100,University of Denver,2012,2011,CO,259,228,0.8803,0.8602,0.0201
00137100,University of Denver,2013,2012,CO,284,252,0.8873,0.8385,0.0488
00137100,University of Denver,2014,2013,CO,237,203,0.8565,0.8199,0.0366
00137100,University of Denver,2015,2014,CO,243,203,0.8354,0.7838,0.0516
00137100,University of Denver,2016,2015,CO,244,204,0.8361,0.7575,0.0786
00137100,University of Denver,2017,2016,CO,249,210,0.8434,0.7602,0.0832
00137100,University of Denver,2018,2017,CO,227,175,0.7709,0.7537,0.0172
00140201,Quinnipiac University,2009,2008,CT,102,95,0.9314,0.8828,0.0486
00140201,Quinnipiac University,2010,2009,CT,87,78,0.8966,0.8556,0.041
00140201,Quinnipiac University,2011,2010,CT,77,68,0.8831,0.8476,0.0355
00140201,Quinnipiac University,2012,2011,CT,103,83,0.8058,0.8459,-0.0401
00140201,Quinnipiac University,2013,2012,CT,116,103,0.8879,0.8457,0.0422
00140201,Quinnipiac University,2014,2013,CT,118,97,0.822,0.8254,-0.0034
00140201,Quinnipiac University,2015,2014,CT,101,89,0.8812,0.8765,0.0047
00140201,Quinnipiac University,2016,2015,CT,85,76,0.8941,0.8414,0.0527
00140201,Quinnipiac University,2017,2016,CT,62,45,0.7258,0.774,-0.0482
00140201,Quinnipiac University,2017,2016,NY,15,10,0.6667,0.8101,-0.1434
00140201,Quinnipiac University,2018,2017,CT,62,51,0.8226,0.7769,0.0457
00140201,Quinnipiac University,2018,2017,NY,21,17,0.8095,0.8392,-0.0297
00141706,University of Connecticut,2009,2008,CT,143,132,0.9231,0.8828,0.0403
00141706,University of Connecticut,2010,2009,CT,145,134,0.9241,0.8556,0.0685
00141706,University of Connecticut,2010,2009,NY,71,58,0.8169,0.8651,-0.0482
00141706,University of Connecticut,2011,2010,CT,142,135,0.9507,0.8476,0.1031
00141706,University of Connecticut,2011,2010,MA,33,30,0.9091,0.8967,0.0124
00141706,University of Connecticut,2012,2011,CT,129,117,0.907,0.8459,0.0611
00141706,University of Connecticut,2013,2012,CT,143,124,0.8671,0.8457,0.0214
00141706,University of Connecticut,2013,2012,MA,70,63,0.9,0.852,0.048
00141706,University of Connecticut,2014,2013,CT,127,107,0.8425,0.8254,0.0171
00141706,University of Connecticut,2014,2013,MA,69,57,0.8261,0.8761,-0.05
00141706,University of Connecticut,2015,2014,CT,136,122,0.8971,0.8765,0.0206
00141706,University of Connecticut,2016,2015,CT,142,118,0.831,0.8414,-0.0104
00141706,University of Connecticut,2017,2016,CT,116,92,0.7931,0.774,0.0191
00141706,University of Connecticut,2017,2016,NY,20,14,0.7,0.8101,-0.1101
00141706,University of Connecticut,2018,2017,CT,112,93,0.8304,0.7769,0.0535
00141706,University of Connecticut,2018,2017,NY,23,16,0.6957,0.8392,-0.1435
00142600,Yale University,2009,2008,CA,42,41,0.9762,0.7807,0.1955
00142600,Yale University,2009,2008,NY,85,82,0.9647,0.8898,0.0749
00142600,Yale University,2009,2008,VA,13,13,1,0.827,0.173
00142600,Yale University,2010,2009,CA,42,42,1,0.7319,0.2681
00142600,Yale University,2010,2009,NY,96,91,0.9479,0.8651,0.0828
00142600,Yale University,2011,2010,CA,24,24,1,0.7124,0.2876
00142600,Yale University,2011,2010,NY,102,99,0.9706,0.8492,0.1214
00142600,Yale University,2012,2011,CA,32,27,0.8438,0.7215,0.1223
00142600,Yale University,2012,2011,NY,109,105,0.9633,0.8503,0.113
00142600,Yale University,2013,2012,CA,31,28,0.9032,0.7143,0.1889
00142600,Yale University,2013,2012,NY,125,118,0.944,0.8155,0.1285
00142600,Yale University,2014,2013,CA,33,30,0.9091,0.7109,0.1982
00142600,Yale University,2014,2013,NY,97,95,0.9794,0.8476,0.1318
00142600,Yale University,2015,2014,CA,37,29,0.7838,0.6605,0.1233
00142600,Yale University,2015,2014,NY,111,107,0.964,0.786,0.178
00142600,Yale University,2016,2015,CA,31,29,0.9355,0.637,0.2985
00142600,Yale University,2016,2015,NY,105,102,0.9714,0.7812,0.1902
00142600,Yale University,2017,2016,CA,25,24,0.96,0.6005,0.3595
00142600,Yale University,2017,2016,MD,18,18,1,0.7038,0.2962
00142600,Yale University,2017,2016,NY,98,97,0.9898,0.8101,0.1797
00142600,Yale University,2018,2017,CA,33,32,0.9697,0.6619,0.3078
00142600,Yale University,2018,2017,DC,12,12,1,0.746,0.254
00142600,Yale University,2018,2017,NY,120,118,0.9833,0.8392,0.1441
00143401,American University,2009,2008,CA,52,36,0.6923,0.7807,-0.0884
00143401,American University,2009,2008,MD,120,106,0.8833,0.8551,0.0282
00143401,American University,2009,2008,NJ,29,28,0.9655,0.8469,0.1186
00143401,American University,2009,2008,NY,138,127,0.9203,0.8898,0.0305
00143401,American University,2009,2008,VA,60,51,0.85,0.827,0.023
00143401,American University,2010,2009,CA,32,20,0.625,0.7319,-0.1069
00143401,American University,2010,2009,MD,106,85,0.8019,0.782,0.0199
00143401,American University,2010,2009,NJ,21,18,0.8571,0.8364,0.0207
00143401,American University,2010,2009,NY,109,98,0.8991,0.8651,0.034
00143401,American University,2010,2009,VA,73,65,0.8904,0.7706,0.1198
00143401,American University,2011,2010,CA,46,31,0.6739,0.7124,-0.0385
00143401,American University,2011,2010,MD,98,80,0.8163,0.7996,0.0167
00143401,American University,2011,2010,NJ,25,22,0.88,0.8234,0.0566
00143401,American University,2011,2010,NY,130,107,0.8231,0.8492,-0.0261
00143401,American University,2011,2010,VA,68,54,0.7941,0.7815,0.0126
00143401,American University,2012,2011,MD,108,89,0.8241,0.8081,0.016
00143401,American University,2012,2011,NY,142,109,0.7676,0.8503,-0.0827
00143401,American University,2012,2011,VA,60,49,0.8167,0.7965,0.0202
00143401,American University,2013,2012,MD,128,101,0.7891,0.7849,0.0042
00143401,American University,2013,2012,NY,151,122,0.8079,0.8155,-0.0076
00143401,American University,2013,2012,VA,55,39,0.7091,0.7757,-0.0666
00143401,American University,2014,2013,MD,116,94,0.8103,0.806,0.0043
00143401,American University,2014,2013,NY,126,94,0.746,0.8476,-0.1016
00143401,American University,2014,2013,VA,89,74,0.8315,0.7739,0.0576
00143401,American University,2015,2014,MD,107,86,0.8037,0.7647,0.039
00143401,American University,2015,2014,NY,133,98,0.7368,0.786,-0.0492
00143401,American University,2015,2014,VA,61,41,0.6721,0.7241,-0.052
00143401,American University,2016,2015,MD,113,79,0.6991,0.7017,-0.0026
00143401,American University,2016,2015,NY,129,76,0.5891,0.7812,-0.1921
00143401,American University,2016,2015,VA,61,34,0.5574,0.7416,-0.1842
00143401,American University,2017,2016,CA,34,13,0.3824,0.6005,-0.2181
00143401,American University,2017,2016,DC,30,19,0.6333,0.7411,-0.1078
00143401,American University,2017,2016,MD,104,67,0.6442,0.7038,-0.0596
00143401,American University,2017,2016,NY,112,69,0.6161,0.8101,-0.194
00143401,American University,2017,2016,VA,68,45,0.6618,0.7544,-0.0926
00143401,American University,2018,2017,CA,28,7,0.25,0.6619,-0.4119
00143401,American University,2018,2017,DC,106,70,0.6604,0.746,-0.0856
00143401,American University,2018,2017,MD,66,37,0.5606,0.667,-0.1064
00143401,American University,2018,2017,NY,82,61,0.7439,0.8392,-0.0953
00143401,American University,2018,2017,VA,30,20,0.6667,0.7562,-0.0895
00143711,Catholic University of America,2009,2008,MD,125,110,0.88,0.8551,0.0249
00143711,Catholic University of America,2009,2008,NY,33,28,0.8485,0.8898,-0.0413
00143711,Catholic University of America,2009,2008,VA,56,42,0.75,0.827,-0.077
00143711,Catholic University of America,2010,2009,MD,96,76,0.7917,0.782,0.0097
00143711,Catholic University of America,2010,2009,NY,32,25,0.7813,0.8651,-0.0838
00143711,Catholic University of America,2010,2009,VA,58,43,0.7414,0.7706,-0.0292
00143711,Catholic University of America,2011,2010,MD,113,91,0.8053,0.7996,0.0057
00143711,Catholic University of America,2011,2010,NY,33,27,0.8182,0.8492,-0.031
00143711,Catholic University of America,2011,2010,VA,63,44,0.6984,0.7815,-0.0831
00143711,Catholic University of America,2012,2011,MD,107,83,0.7757,0.8081,-0.0324
00143711,Catholic University of America,2012,2011,NY,27,21,0.7778,0.8503,-0.0725
00143711,Catholic University of America,2012,2011,VA,71,58,0.8169,0.7965,0.0204
00143711,Catholic University of America,2013,2012,MD,102,83,0.8137,0.7849,0.0288
00143711,Catholic University of America,2013,2012,NY,21,13,0.619,0.8155,-0.1965
00143711,Catholic University of America,2013,2012,VA,68,51,0.75,0.7757,-0.0257
00143711,Catholic University of America,2014,2013,MD,96,76,0.7917,0.806,-0.0143
00143711,Catholic University of America,2014,2013,NY,27,18,0.6667,0.8476,-0.1809
00143711,Catholic University of America,2014,2013,VA,58,43,0.7414,0.7739,-0.0325
00143711,Catholic University of America,2015,2014,MD,89,62,0.6966,0.7647,-0.0681
00143711,Catholic University of America,2015,2014,NY,22,18,0.8182,0.786,0.0322
00143711,Catholic University of America,2015,2014,VA,38,26,0.6842,0.7241,-0.0399
00143711,Catholic University of America,2016,2015,MD,58,29,0.5,0.7017,-0.2017
00143711,Catholic University of America,2016,2015,NY,18,9,0.5,0.7812,-0.2812
00143711,Catholic University of America,2016,2015,VA,35,21,0.6,0.7416,-0.1416
00143711,Catholic University of America,2017,2016,MD,55,40,0.7273,0.7038,0.0235
00143711,Catholic University of America,2017,2016,NY,13,7,0.5385,0.8101,-0.2716
00143711,Catholic University of America,2017,2016,VA,36,22,0.6111,0.7544,-0.1433
00143711,Catholic University of America,2018,2017,DC,29,26,0.8966,0.746,0.1506
00143711,Catholic University of America,2018,2017,MD,32,22,0.6875,0.667,0.0205
00143711,Catholic University of America,2018,2017,NY,11,7,0.6364,0.8392,-0.2028
00143711,Catholic University of America,2018,2017,VA,15,9,0.6,0.7562,-0.1562
00144102,District of Columbia,2009,2008,DC,11,9,0.8182,0.7237,0.0945
00144102,District of Columbia,2009,2008,FL,5,4,0.8,0.8076,-0.0076
00144102,District of Columbia,2009,2008,MD,26,24,0.9231,0.8551,0.068
00144102,District of Columbia,2009,2008,NC,4,2,0.5,0.8261,-0.3261
00144102,District of Columbia,2009,2008,VA,5,2,0.4,0.827,-0.427
00144102,District of Columbia,2010,2009,CA,4,2,0.5,0.7319,-0.2319
00144102,District of Columbia,2010,2009,DC,15,10,0.6667,0.6817,-0.015
00144102,District of Columbia,2010,2009,MD,26,15,0.5769,0.782,-0.2051
00144102,District of Columbia,2010,2009,NY,3,2,0.6667,0.8651,-0.1984
00144102,District of Columbia,2010,2009,VA,11,5,0.4545,0.7706,-0.3161
00144102,District of Columbia,2011,2010,DC,12,9,0.75,0.6493,0.1007
00144102,District of Columbia,2011,2010,MD,30,12,0.4,0.7996,-0.3996
00144102,District of Columbia,2011,2010,NY,7,3,0.4286,0.8492,-0.4206
00144102,District of Columbia,2011,2010,VA,11,6,0.5455,0.7815,-0.236
00144102,District of Columbia,2012,2011,DC,4,3,0.75,0.746,0.004
00144102,District of Columbia,2012,2011,IL,4,4,1,0.891,0.109
00144102,District of Columbia,2012,2011,MD,27,16,0.5926,0.8081,-0.2155
00144102,District of Columbia,2012,2011,NY,7,5,0.7143,0.8503,-0.136
00144102,District of Columbia,2012,2011,VA,14,8,0.5714,0.7965,-0.2251
00144102,District of Columbia,2013,2012,DC,5,5,1,0.755,0.245
00144102,District of Columbia,2013,2012,MD,28,17,0.6071,0.7849,-0.1778
00144102,District of Columbia,2013,2012,NY,11,5,0.4545,0.8155,-0.361
00144102,District of Columbia,2013,2012,PA,6,4,0.6667,0.8167,-0.15
00144102,District of Columbia,2013,2012,VA,13,4,0.3077,0.7757,-0.468
00144102,District of Columbia,2014,2013,CA,7,2,0.2857,0.7109,-0.4252
00144102,District of Columbia,2014,2013,DC,4,3,0.75,0.7553,-0.0053
00144102,District of Columbia,2014,2013,MD,33,18,0.5455,0.806,-0.2605
00144102,District of Columbia,2014,2013,NY,4,0,0,0.8476,-0.8476
00144102,District of Columbia,2014,2013,VA,15,7,0.4667,0.7739,-0.3072
00144102,District of Columbia,2015,2014,DC,7,6,0.8571,0.6667,0.1904
00144102,District of Columbia,2015,2014,MD,46,24,0.5217,0.7647,-0.243
00144102,District of Columbia,2015,2014,NY,7,6,0.8571,0.786,0.0711
00144102,District of Columbia,2015,2014,VA,21,3,0.1429,0.7241,-0.5812
00144102,District of Columbia,2016,2015,CA,2,0,0,0.637,-0.637
00144102,District of Columbia,2016,2015,DC,10,6,0.6,0.6636,-0.0636
00144102,District of Columbia,2016,2015,MD,25,11,0.44,0.7017,-0.2617
00144102,District of Columbia,2016,2015,NY,6,2,0.3333,0.7812,-0.4479
00144102,District of Columbia,2016,2015,VA,8,2,0.25,0.7416,-0.4916
00144102,District of Columbia,2017,2016,DC,40,20,0.5,0.7411,-0.2411
00144102,District of Columbia,2017,2016,MD,22,12,0.5455,0.7038,-0.1583
00144102,District of Columbia,2018,2017,DC,22,9,0.4091,0.746,-0.3369
00144102,District of Columbia,2018,2017,MD,21,8,0.381,0.667,-0.286
00144402,George Washington University,2009,2008,CA,61,58,0.9508,0.7807,0.1701
00144402,George Washington University,2009,2008,MD,85,81,0.9529,0.8551,0.0978
00144402,George Washington University,2009,2008,NY,142,135,0.9507,0.8898,0.0609
00144402,George Washington University,2009,2008,PA,21,21,1,0.8669,0.1331
00144402,George Washington University,2009,2008,VA,111,103,0.9279,0.827,0.1009
00144402,George Washington University,2010,2009,CA,61,56,0.918,0.7319,0.1861
00144402,George Washington University,2010,2009,MA,16,16,1,0.8977,0.1023
00144402,George Washington University,2010,2009,MD,82,74,0.9024,0.782,0.1204
00144402,George Washington University,2010,2009,NY,140,136,0.9714,0.8651,0.1063
00144402,George Washington University,2010,2009,VA,116,103,0.8879,0.7706,0.1173
00144402,George Washington University,2011,2010,CA,40,33,0.825,0.7124,0.1126
00144402,George Washington University,2011,2010,MA,12,12,1,0.8967,0.1033
00144402,George Washington University,2011,2010,MD,83,77,0.9277,0.7996,0.1281
00144402,George Washington University,2011,2010,NY,144,139,0.9653,0.8492,0.1161
00144402,George Washington University,2011,2010,VA,116,106,0.9138,0.7815,0.1323
00144402,George Washington University,2012,2011,CA,51,43,0.8431,0.7215,0.1216
00144402,George Washington University,2012,2011,MD,71,66,0.9296,0.8081,0.1215
00144402,George Washington University,2012,2011,NY,147,138,0.9388,0.8503,0.0885
00144402,George Washington University,2012,2011,PA,17,16,0.9412,0.8458,0.0954
00144402,George Washington University,2012,2011,VA,101,95,0.9406,0.7965,0.1441
00144402,George Washington University,2013,2012,CA,39,29,0.7436,0.7143,0.0293
00144402,George Washington University,2013,2012,MD,109,98,0.8991,0.7849,0.1142
00144402,George Washington University,2013,2012,NY,137,124,0.9051,0.8155,0.0896
00144402,George Washington University,2013,2012,PA,15,14,0.9333,0.8167,0.1166
00144402,George Washington University,2013,2012,VA,135,122,0.9037,0.7757,0.128
00144402,George Washington University,2014,2013,CA,60,44,0.7333,0.7109,0.0224
00144402,George Washington University,2014,2013,MD,102,96,0.9412,0.806,0.1352
00144402,George Washington University,2014,2013,NY,158,149,0.943,0.8476,0.0954
00144402,George Washington University,2014,2013,PA,19,19,1,0.8126,0.1874
00144402,George Washington University,2014,2013,VA,131,113,0.8626,0.7739,0.0887
00144402,George Washington University,2015,2014,CA,46,33,0.7174,0.6605,0.0569
00144402,George Washington University,2015,2014,MA,23,22,0.9565,0.8315,0.125
00144402,George Washington University,2015,2014,MD,116,104,0.8966,0.7647,0.1319
00144402,George Washington University,2015,2014,NY,153,141,0.9216,0.786,0.1356
00144402,George Washington University,2015,2014,VA,111,88,0.7928,0.7241,0.0687
00144402,George Washington University,2016,2015,CA,47,31,0.6596,0.637,0.0226
00144402,George Washington University,2016,2015,FL,15,13,0.8667,0.6779,0.1888
00144402,George Washington University,2016,2015,MD,84,69,0.8214,0.7017,0.1197
00144402,George Washington University,2016,2015,NY,152,124,0.8158,0.7812,0.0346
00144402,George Washington University,2016,2015,VA,77,61,0.7922,0.7416,0.0506
00144402,George Washington University,2017,2016,CA,60,37,0.6167,0.6005,0.0162
00144402,George Washington University,2017,2016,DC,144,130,0.9028,0.7411,0.1617
00144402,George Washington University,2017,2016,FL,11,6,0.5455,0.6568,-0.1113
00144402,George Washington University,2017,2016,MD,68,55,0.8088,0.7038,0.105
00144402,George Washington University,2017,2016,NY,99,89,0.899,0.8101,0.0889
00144402,George Washington University,2017,2016,VA,57,48,0.8421,0.7544,0.0877
00144402,George Washington University,2018,2017,CA,58,41,0.7069,0.6619,0.045
00144402,George Washington University,2018,2017,DC,182,182,1,0.746,0.254
00144402,George Washington University,2018,2017,MD,44,37,0.8409,0.667,0.1739
