schoolid,schoolname,calendaryear,academicyear,totaljd1attrition,totaljd2attrition,totaljd3attrition,totaljd4attrition,jd1acadattrition,jd2acadattrition,jd3acadattrition,jd4acadattrition,jd1transattrition,jd2transattrition,jd3transattrition,jd4transattrition,jd1otherattrition,jd2otherattrition,jd3otherattrition,jd4otherattrition,pctjd1attrition,pctjd2attrition,pctjd3attrition,pctjd4attrition,jd1nontransamindianmen,jd1nontransamindianwomen,jd1nontransamindianother,jd1nontransamindian,jd1nontransasianmen,jd1nontransasianwomen,jd1nontransasianother,jd1nontransasian,jd1nontransblackmen,jd1nontransblackwomen,jd1nontransblackother,jd1nontransblack,jd1nontranshispanicmen,jd1nontranshispanicwomen,jd1nontranshispanicother,jd1nontranshispanic,jd1nontransminoritymen,jd1nontransminoritywomen,jd1nontransminorityother,jd1nontransminority,jd1nontransnathawmen,jd1nontransnathawwomen,jd1nontransnathawother,jd1nontransnathaw,jd1nontransnonresalienmen,jd1nontransnonresalienwomen,jd1nontransnonresalienother,jd1nontransnonresalien,jd1nontranstwormoremen,jd1nontranstwormorewomen,jd1nontranstwormoreother,jd1nontranstwormore,jd1nontransunknownmen,jd1nontransunknownwomen,jd1nontransunknownother,jd1nontransunknown,jd1nontranswhitemen,jd1nontranswhitewomen,jd1nontranswhiteother,jd1nontranswhite,jd1nontransmen,jd1nontranswomen,jd1nontransother,jd1nontransattrition,jd2nontransamindianmen,jd2nontransamindianwomen,jd2nontransamindianother,jd2nontransamindian,jd2nontransasianmen,jd2nontransasianwomen,jd2nontransasianother,jd2nontransasian,jd2nontransblackmen,jd2nontransblackwomen,jd2nontransblackother,jd2nontransblack,jd2nontranshispanicmen,jd2nontranshispanicwomen,jd2nontranshispanicother,jd2nontranshispanic,jd2nontransminoritymen,jd2nontransminoritywomen,jd2nontransminorityother,jd2nontransminority,jd2nontransnathawmen,jd2nontransnathawwomen,jd2nontransnathawother,jd2nontransnathaw,jd2nontransnonresalienmen,jd2nontransnonresalienwomen,jd2nontransnonresalienother,jd2nontransnonresalien,jd2nontranstwormoremen,jd2nontranstwormorewomen,jd2nontranstwormoreother,jd2nontranstwormore,jd2nontransunknownmen,jd2nontransunknownwomen,jd2nontransunknownother,jd2nontransunknown,jd2nontranswhitemen,jd2nontranswhitewomen,jd2nontranswhiteother,jd2nontranswhite,jd2nontransmen,jd2nontranswomen,jd2nontransother,jd2nontransattrition,jd3nontransamindianmen,jd3nontransamindianwomen,jd3nontransamindianother,jd3nontransamindian,jd3nontransasianmen,jd3nontransasianwomen,jd3nontransasianother,jd3nontransasian,jd3nontransblackmen,jd3nontransblackwomen,jd3nontransblackother,jd3nontransblack,jd3nontranshispanicmen,jd3nontranshispanicwomen,jd3nontranshispanicother,jd3nontranshispanic,jd3nontransminoritymen,jd3nontransminoritywomen,jd3nontransminorityother,jd3nontransminority,jd3nontransnathawmen,jd3nontransnathawwomen,jd3nontransnathawother,jd3nontransnathaw,jd3nontransnonresalienmen,jd3nontransnonresalienwomen,jd3nontransnonresalienother,jd3nontransnonresalien,jd3nontranstwormoremen,jd3nontranstwormorewomen,jd3nontranstwormoreother,jd3nontranstwormore,jd3nontransunknownmen,jd3nontransunknownwomen,jd3nontransunknownother,jd3nontransunknown,jd3nontranswhitemen,jd3nontranswhitewomen,jd3nontranswhiteother,jd3nontranswhite,jd3nontransmen,jd3nontranswomen,jd3nontransother,jd3nontransattrition,pctjd1nontransattrition,pctjd1transattrition,pctjdattrition_3_4,pctjdnontransattrition_2_3
00110800,University of Arkansas-Fayetteville,2016,2015,8,2,0,0,6,1,0,0,2,0,0,0,0,1,0,0,0.067,0.017,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.058,0.017,0,0.009
00110800,University of Arkansas-Fayetteville,2017,2016,10,,,,,,,,0,,,,,,,,0.087,,,,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,5,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.087,0,,0.008
00116453,Chapman University,2011,2010,30,5,0,0,11,2,0,0,,,,,19,3,0,0,0.144,0.029,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00116453,Chapman University,2012,2011,27,1,0,0,8,0,0,0,,,,,19,1,0,0,0.171,0.006,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00116453,Chapman University,2013,2012,31,3,0,0,9,1,0,0,,,,,22,2,0,0,0.186,0.021,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00116453,Chapman University,2014,2013,19,4,0,0,6,1,0,0,4,1,0,0,9,2,0,0,0.122,0.028,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.051,0.026,0,0.01
00116453,Chapman University,2015,2014,26,7,0,0,10,1,0,0,7,0,0,0,9,6,0,0,0.154,0.044,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.095,0.041,0,0.023
00116453,Chapman University,2016,2015,25,3,1,1,9,0,0,0,9,0,0,0,7,3,1,1,0.168,0.02,0.006,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.081,0.06,0.173,0.016
00116453,Chapman University,2017,2016,11,,,,,,,,0,,,,,,,,0.058,,,,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,3,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,3,0,6,5,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,,0.024
00120529,Golden Gate University,2011,2010,74,12,0,0,24,8,0,0,,,,,50,4,0,0,0.232,0.065,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00120529,Golden Gate University,2012,2011,46,4,0,0,27,1,0,0,,,,,19,3,0,0,0.201,0.017,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00120529,Golden Gate University,2013,2012,58,8,2,0,21,2,1,0,,,,,37,6,1,0,0.253,0.043,0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,
00120529,Golden Gate University,2014,2013,32,9,0,0,12,5,0,0,16,1,0,0,4,3,0,0,0.213,0.049,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,0.107,0,0.021
00120529,Golden Gate University,2015,2014,50,6,1,0,26,3,1,0,17,1,0,0,7,2,0,0,0.368,0.05,0.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.206,0.125,0.006,0.019
00120529,Golden Gate University,2016,2015,46,5,0,0,24,3,0,0,12,0,0,0,10,2,0,0,0.393,0.053,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.222,0.103,0,0.022
00120529,Golden Gate University,2017,2016,55,,,,,,,,9,,,,,,,,0.364,,,,0,0,0,0,6,5,0,11,1,3,0,4,7,9,0,16,15,20,0,35,0,0,0,0,0,0,0,0,1,3,0,4,1,0,0,1,5,5,0,10,21,25,0,46,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,4,3,3,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0,3,4,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0.06,,0.049
00121601,University of La Verne,2011,2010,72,14,0,0,21,8,0,0,,,,,51,6,0,0,0.436,0.127,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00121601,University of La Verne,2012,2011,16,9,3,0,7,7,3,0,,,,,9,2,0,0,0.32,0.094,0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,
00121601,University of La Verne,2013,2012,7,2,1,0,5,2,1,0,,,,,2,0,0,0,0.159,0.056,0.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,
00121601,University of La Verne,2014,2013,10,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0.204,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.061,0.061,0,0
00121601,University of La Verne,2015,2014,9,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,0.155,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.103,0.017,0,0
00121601,University of La Verne,2016,2015,21,4,0,0,9,2,0,0,6,2,0,0,6,0,0,0,0.228,0.077,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.098,0.065,0,0.02
00121601,University of La Verne,2017,2016,18,,,,,,,,4,,,,,,,,0.155,,,,0,0,0,0,0,0,0,0,1,2,0,3,1,4,0,5,2,7,0,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,0,5,4,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0.034,,0.008
00129500,Southwestern Law School,2011,2010,45,26,2,0,25,7,0,0,,,,,20,19,2,0,0.111,0.083,0.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,
00129500,Southwestern Law School,2012,2011,47,26,7,1,24,7,2,0,,,,,23,19,5,1,0.119,0.087,0.02,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,
00129500,Southwestern Law School,2013,2012,63,6,1,0,24,1,1,0,,,,,39,5,0,0,0.173,0.02,0.003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,
00129500,Southwestern Law School,2014,2013,65,8,1,0,25,1,0,0,19,3,0,0,21,4,1,0,0.177,0.027,0.003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.079,0.052,0.003,0.008
00129500,Southwestern Law School,2015,2014,64,8,2,0,34,5,2,0,21,1,0,0,9,2,0,0,0.19,0.028,0.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.107,0.062,0.006,0.013
00129500,Southwestern Law School,2016,2015,73,8,0,1,34,3,0,1,19,1,0,0,20,4,0,0,0.233,0.033,0,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.121,0.061,0.009,0.012
00129500,Southwestern Law School,2017,2016,80,,,,,,,,11,,,,,,,,0.288,,,,0,0,0,0,2,5,0,7,0,6,0,6,7,6,0,13,13,19,0,32,0,0,0,0,1,0,0,1,4,2,0,6,1,1,0,2,22,12,0,34,37,32,0,69,0,0,0,0,2,0,0,2,0,1,0,1,0,1,0,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,4,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.248,0.04,,0.017
00130503,Stanford University,2011,2010,1,4,1,0,0,0,0,0,,,,,1,4,1,0,0.006,0.021,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,
00130503,Stanford University,2012,2011,3,1,0,0,1,0,0,0,,,,,2,1,0,0,0.017,0.005,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00130503,Stanford University,2013,2012,3,2,0,0,0,0,0,0,,,,,3,2,0,0,0.017,0.011,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00130503,Stanford University,2014,2013,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.005,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.006,0,0.005,0.005
00130503,Stanford University,2015,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.005,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.006,0,0,0.003
00130503,Stanford University,2016,2015,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.011,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
00130503,Stanford University,2017,2016,1,,,,,,,,1,,,,,,,,0.006,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,,0
00131273,University of California-Berkeley,2011,2010,2,8,2,0,0,1,0,0,,,,,2,7,2,0,0.007,0.025,0.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,
00131273,University of California-Berkeley,2012,2011,5,5,1,0,1,1,0,0,,,,,4,4,1,0,0.02,0.017,0.003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,
00131273,University of California-Berkeley,2013,2012,3,11,0,0,0,0,0,0,,,,,3,11,0,0,0.011,0.037,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00131273,University of California-Berkeley,2014,2013,4,5,0,0,1,0,0,0,0,2,0,0,3,3,0,0,0.014,0.017,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.014,0,0,0.005
00131273,University of California-Berkeley,2015,2014,10,4,1,0,1,1,0,0,7,0,0,0,2,3,1,0,0.037,0.012,0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.015,0.026,0.004,0.008
00131273,University of California-Berkeley,2016,2015,10,0,5,0,0,0,1,0,7,0,0,0,3,0,4,0,0.034,0,0.015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.024,0.015,0.008
00131273,University of California-Berkeley,2017,2016,6,,,,,,,,5,,,,,,,,0.02,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,4,0.003,0.017,,0.008
00131373,University of California-Davis,2011,2010,16,0,1,0,1,0,0,0,,,,,15,0,1,0,0.083,0,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,
00131373,University of California-Davis,2012,2011,22,2,1,0,0,0,0,0,,,,,22,2,1,0,0.115,0.01,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,
00131373,University of California-Davis,2013,2012,16,3,0,0,0,0,0,0,,,,,16,3,0,0,0.085,0.017,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00131373,University of California-Davis,2014,2013,12,1,0,0,0,0,0,0,11,0,0,0,1,1,0,0,0.085,0.005,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.007,0.078,0,0.003
00131373,University of California-Davis,2015,2014,12,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0.073,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.043,0,0
00131373,University of California-Davis,2016,2015,17,3,0,0,0,0,0,0,11,0,0,0,6,3,0,0,0.094,0.018,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.017,0.061,0,0.01
00131373,University of California-Davis,2017,2016,12,,,,,,,,10,,,,,,,,0.077,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.013,0.064,,0.006
00131400,University of California-Irvine,2011,2010,1,1,0,0,0,0,0,0,,,,,1,1,0,0,0.012,0.017,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00131400,University of California-Irvine,2012,2011,4,0,0,0,0,0,0,0,,,,,4,0,0,0,0.045,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00131400,University of California-Irvine,2013,2012,3,2,0,0,0,0,0,0,,,,,3,2,0,0,0.025,0.022,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00131400,University of California-Irvine,2014,2013,1,6,1,0,0,1,0,0,0,5,0,0,1,0,1,0,0.008,0.052,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.01,0.009
